id,key,value,type 
350007799,building,yes,regular
350007800,building,yes,regular
350007801,building,yes,regular
350007802,building,yes,regular
350007803,building,yes,regular
350007804,building,yes,regular
350007805,building,yes,regular
350007806,building,yes,regular
350007807,building,yes,regular
350007808,building,yes,regular
350007809,building,yes,regular
350007810,building,yes,regular
350007811,building,yes,regular
350007812,building,yes,regular
350007813,building,yes,regular
350007814,building,yes,regular
350007815,building,yes,regular
350007816,building,yes,regular
350007817,building,yes,regular
350007819,building,yes,regular
350007820,building,yes,regular
350007821,building,yes,regular
350007822,building,yes,regular
350007823,building,yes,regular
350007824,building,yes,regular
350007825,building,yes,regular
350007826,building,yes,regular
350007827,building,yes,regular
350007828,building,yes,regular
350007829,building,yes,regular
350007830,building,yes,regular
350007831,building,yes,regular
350007832,building,yes,regular
350007833,building,yes,regular
350007834,building,yes,regular
350007835,building,yes,regular
350007837,building,yes,regular
350007838,building,yes,regular
350007839,building,yes,regular
350007840,building,yes,regular
350007842,building,yes,regular
350007843,building,yes,regular
350007844,building,yes,regular
350007845,building,yes,regular
350007846,building,yes,regular
350007847,building,yes,regular
350007848,building,yes,regular
350007849,building,yes,regular
350007850,building,yes,regular
350007851,building,yes,regular
350007853,building,yes,regular
350007854,building,yes,regular
350007855,building,yes,regular
350007856,building,yes,regular
350007857,building,yes,regular
350007858,building,yes,regular
350007859,building,yes,regular
350007860,building,yes,regular
350007861,building,yes,regular
350007862,building,yes,regular
350007864,building,yes,regular
350007865,building,yes,regular
350007866,building,yes,regular
350007867,building,yes,regular
350007868,building,yes,regular
350007869,building,yes,regular
350007871,building,yes,regular
350007872,building,yes,regular
350007873,building,yes,regular
350007874,building,yes,regular
350007875,building,yes,regular
350007876,building,yes,regular
350007877,building,yes,regular
350007878,building,yes,regular
350007879,building,yes,regular
350007880,building,yes,regular
350007881,building,yes,regular
350007882,building,yes,regular
350007884,building,yes,regular
350007885,building,yes,regular
350007886,building,yes,regular
350007887,building,yes,regular
350007888,building,yes,regular
350007889,building,yes,regular
350007890,building,yes,regular
350007891,building,yes,regular
350007892,building,yes,regular
350007893,building,yes,regular
350007894,building,yes,regular
350007895,building,yes,regular
350007896,building,yes,regular
350007897,building,yes,regular
350007898,building,yes,regular
350007899,building,yes,regular
350007900,building,yes,regular
350007901,building,yes,regular
350007902,building,yes,regular
350007903,building,yes,regular
350007904,building,yes,regular
350007905,building,yes,regular
350007906,building,yes,regular
350007907,building,yes,regular
350008660,building,yes,regular
350008661,building,yes,regular
350008662,building,yes,regular
350008663,building,yes,regular
350008664,building,yes,regular
350008665,building,yes,regular
350008666,building,yes,regular
350008667,building,yes,regular
350008668,building,yes,regular
350008669,building,yes,regular
350008670,building,yes,regular
350008671,building,yes,regular
350008672,building,yes,regular
350008673,building,yes,regular
350008674,building,yes,regular
350008675,building,yes,regular
350008676,building,yes,regular
350008677,building,yes,regular
350008678,building,yes,regular
350008679,building,yes,regular
350008680,building,yes,regular
350008681,building,yes,regular
350008682,building,yes,regular
350008683,building,yes,regular
350008684,building,yes,regular
350008685,building,yes,regular
350008686,building,yes,regular
350008687,building,yes,regular
350008688,building,yes,regular
350008689,building,yes,regular
350008690,building,yes,regular
350008691,building,yes,regular
350008692,building,yes,regular
350008693,building,yes,regular
350008694,building,yes,regular
350008695,building,yes,regular
350008696,building,yes,regular
350008697,building,yes,regular
350008698,building,yes,regular
350008699,building,yes,regular
350008700,building,yes,regular
350008701,building,yes,regular
350008702,building,yes,regular
350008703,building,yes,regular
350008704,building,yes,regular
350008705,building,yes,regular
350008706,building,yes,regular
350008707,building,yes,regular
350008708,building,yes,regular
350008709,building,yes,regular
350008710,building,yes,regular
350008711,building,yes,regular
350008712,building,yes,regular
350008713,building,yes,regular
350008714,building,yes,regular
350008715,building,yes,regular
350008716,building,yes,regular
350008717,building,yes,regular
350008718,building,yes,regular
350008719,building,yes,regular
350008720,building,yes,regular
350008721,building,yes,regular
350008722,building,yes,regular
350008723,building,yes,regular
350008724,building,yes,regular
350008725,building,yes,regular
350008726,building,yes,regular
350008727,building,yes,regular
350008728,building,yes,regular
350008729,building,yes,regular
350008730,building,yes,regular
350008731,building,yes,regular
350008732,building,yes,regular
350008733,building,yes,regular
350008734,building,yes,regular
350008735,building,yes,regular
350008736,building,yes,regular
350008737,building,yes,regular
350008738,building,yes,regular
350008739,building,yes,regular
350008740,building,yes,regular
350008741,building,yes,regular
350008742,building,yes,regular
350008743,building,yes,regular
350008744,building,yes,regular
350008745,building,yes,regular
350008746,building,yes,regular
350008747,building,yes,regular
350008748,building,yes,regular
350008749,building,yes,regular
350008750,building,yes,regular
350008751,building,yes,regular
350008752,building,yes,regular
350008753,building,yes,regular
350008754,building,yes,regular
350008755,building,yes,regular
350008756,building,yes,regular
350008757,building,yes,regular
350008758,building,yes,regular
350008759,building,yes,regular
350008760,building,yes,regular
350008761,building,yes,regular
350008762,building,yes,regular
350008763,building,yes,regular
350008764,building,yes,regular
350008765,building,yes,regular
350008766,building,yes,regular
350008767,building,yes,regular
350008768,building,yes,regular
350008769,building,yes,regular
350008770,building,yes,regular
350008771,building,yes,regular
350008772,building,yes,regular
350008773,building,yes,regular
350008774,building,yes,regular
350008775,building,yes,regular
350008776,building,yes,regular
350008777,building,yes,regular
350008778,building,yes,regular
350008779,building,yes,regular
350008780,building,yes,regular
350008781,building,yes,regular
350008782,building,yes,regular
350008783,building,yes,regular
350008784,building,yes,regular
350008785,building,yes,regular
350008786,building,yes,regular
350008787,building,yes,regular
350008788,building,yes,regular
350008789,building,yes,regular
350008790,building,yes,regular
350008792,building,yes,regular
350008793,building,yes,regular
350008794,building,yes,regular
350008795,building,yes,regular
350008796,building,yes,regular
350008797,building,yes,regular
350008798,building,yes,regular
350008799,building,yes,regular
350008800,building,yes,regular
350008801,building,yes,regular
350008802,building,yes,regular
350008803,building,yes,regular
350008804,building,yes,regular
350008805,building,yes,regular
350008806,building,yes,regular
350008807,building,yes,regular
350008808,building,yes,regular
350008809,building,yes,regular
350008810,building,yes,regular
350008811,building,yes,regular
350008812,building,yes,regular
350008813,building,yes,regular
350008814,building,yes,regular
350008815,building,yes,regular
350008816,building,yes,regular
350008817,building,yes,regular
350008818,building,yes,regular
350008819,building,yes,regular
350008820,building,yes,regular
350008821,building,yes,regular
350008822,building,yes,regular
350008823,building,yes,regular
350008824,building,yes,regular
350008825,building,yes,regular
350008826,building,yes,regular
350008827,building,yes,regular
350008828,building,yes,regular
350008829,building,yes,regular
350008830,building,yes,regular
350008831,building,yes,regular
350008832,building,yes,regular
350008833,building,yes,regular
350008834,building,yes,regular
350008835,building,yes,regular
350008836,building,yes,regular
350008837,building,yes,regular
350008838,building,yes,regular
350008839,building,yes,regular
350008840,building,yes,regular
350008841,building,yes,regular
350008842,building,yes,regular
350008843,building,yes,regular
350008844,building,yes,regular
350008845,building,yes,regular
350008846,building,yes,regular
350008847,building,yes,regular
350008848,building,yes,regular
350008849,building,yes,regular
350008850,building,yes,regular
350008851,building,yes,regular
350008852,building,yes,regular
350008853,building,yes,regular
350008854,building,yes,regular
350008855,building,yes,regular
350008856,building,yes,regular
350008857,building,yes,regular
350008858,building,yes,regular
350008859,building,yes,regular
350008860,building,yes,regular
350008861,building,yes,regular
350008862,building,yes,regular
350008863,building,yes,regular
350008864,building,yes,regular
350008865,building,yes,regular
350008866,building,yes,regular
350008867,building,yes,regular
350008868,building,yes,regular
350008869,building,yes,regular
350008870,building,yes,regular
350008871,building,yes,regular
350008872,building,yes,regular
350008873,building,yes,regular
350008874,building,yes,regular
350008875,building,yes,regular
350008876,building,yes,regular
350008877,building,yes,regular
350008878,building,yes,regular
350008879,building,yes,regular
350008880,building,yes,regular
350008881,building,yes,regular
350008882,building,yes,regular
350008883,building,yes,regular
350008884,building,yes,regular
350008885,building,yes,regular
350008886,building,yes,regular
350008887,building,yes,regular
350008888,building,yes,regular
350008889,building,yes,regular
350008890,building,yes,regular
350008891,building,yes,regular
350008892,building,yes,regular
350008893,building,yes,regular
350008894,building,yes,regular
350008895,building,yes,regular
350008896,building,yes,regular
350008897,building,yes,regular
350008898,building,yes,regular
350008899,building,yes,regular
350008900,building,yes,regular
350008901,building,yes,regular
350008902,building,yes,regular
350008903,building,yes,regular
350022199,building,yes,regular
350022200,building,yes,regular
350022201,building,yes,regular
350022202,building,yes,regular
350022203,building,yes,regular
350022204,building,yes,regular
350022205,building,yes,regular
350022206,building,yes,regular
350022207,building,yes,regular
350022208,building,yes,regular
350022209,building,yes,regular
350022210,building,yes,regular
350022211,building,yes,regular
350022212,building,yes,regular
350022213,building,yes,regular
350022214,building,yes,regular
350022215,building,yes,regular
350022216,building,yes,regular
350022217,building,yes,regular
350022218,building,yes,regular
350022220,building,yes,regular
350022222,building,yes,regular
350022224,building,yes,regular
350022226,building,yes,regular
350022229,building,yes,regular
350022231,building,yes,regular
350022234,building,yes,regular
350022236,building,yes,regular
350022238,building,yes,regular
350022240,building,yes,regular
350022241,building,yes,regular
350022246,building,yes,regular
350022248,building,yes,regular
350022250,building,yes,regular
350022252,building,yes,regular
350022255,building,yes,regular
350022257,building,yes,regular
350022259,building,yes,regular
350022261,building,yes,regular
350022263,building,yes,regular
350022265,building,yes,regular
350022267,building,yes,regular
350022269,building,yes,regular
350022271,building,yes,regular
350022273,building,yes,regular
350022275,building,yes,regular
350022277,building,yes,regular
350022279,building,yes,regular
350022282,building,yes,regular
350022284,building,yes,regular
350022287,building,yes,regular
350022289,building,yes,regular
350022290,building,yes,regular
350022292,building,yes,regular
350022294,building,yes,regular
350022297,building,yes,regular
350022298,building,yes,regular
350022300,building,yes,regular
350022301,building,yes,regular
350022302,building,yes,regular
350022304,building,yes,regular
350022305,building,yes,regular
350022306,building,yes,regular
350022308,building,yes,regular
350022311,building,yes,regular
350022313,building,yes,regular
350022315,building,yes,regular
350022317,building,yes,regular
350022319,building,yes,regular
350022321,building,yes,regular
350022323,building,yes,regular
350022325,building,yes,regular
350022327,building,yes,regular
350022329,building,yes,regular
350022331,building,yes,regular
350022333,building,yes,regular
350022335,building,yes,regular
350022337,building,yes,regular
350022339,building,yes,regular
350022341,building,yes,regular
350022343,building,yes,regular
350022345,building,yes,regular
350022347,building,yes,regular
350022348,building,yes,regular
350022349,building,yes,regular
350022350,building,yes,regular
350022351,building,yes,regular
350022352,building,yes,regular
350022353,building,yes,regular
350022354,building,yes,regular
350022355,building,yes,regular
350022356,building,yes,regular
350022357,building,yes,regular
350022358,building,yes,regular
350022359,building,yes,regular
350022360,building,yes,regular
350022361,building,yes,regular
350022362,building,yes,regular
350022363,building,yes,regular
350022364,building,yes,regular
350022365,building,yes,regular
350022366,building,yes,regular
350022367,building,yes,regular
350022368,building,yes,regular
350022369,building,yes,regular
350022370,building,yes,regular
350022371,building,yes,regular
350022372,building,yes,regular
350022373,building,yes,regular
350022374,building,yes,regular
350022375,building,yes,regular
350022376,building,yes,regular
350022377,building,yes,regular
350022378,building,yes,regular
350022379,building,yes,regular
350022380,building,yes,regular
350022381,building,yes,regular
350022382,building,yes,regular
350022383,building,yes,regular
350022384,building,yes,regular
350022385,building,yes,regular
350022386,building,yes,regular
350022387,building,yes,regular
350022388,building,yes,regular
350022389,building,yes,regular
350022390,building,yes,regular
350022391,building,yes,regular
350022392,building,yes,regular
350022393,building,yes,regular
350022394,building,yes,regular
350022395,building,yes,regular
350022396,building,yes,regular
350022397,building,yes,regular
350022398,building,yes,regular
350022399,building,yes,regular
350022400,building,yes,regular
350022401,building,yes,regular
350022402,building,yes,regular
350022403,building,yes,regular
350022404,building,yes,regular
350022405,building,yes,regular
350022406,building,yes,regular
350022407,building,yes,regular
350022408,building,yes,regular
350022409,building,yes,regular
350022410,building,yes,regular
350022411,building,yes,regular
350022412,building,yes,regular
350022413,building,yes,regular
350022414,building,yes,regular
350022415,building,yes,regular
350022416,building,yes,regular
350022417,building,yes,regular
350022419,building,yes,regular
350022420,building,yes,regular
350022421,building,yes,regular
350022422,building,yes,regular
350022423,building,yes,regular
350022424,building,yes,regular
350022425,building,yes,regular
350022426,building,yes,regular
350022427,building,yes,regular
350022428,building,yes,regular
350022429,building,yes,regular
350022430,building,yes,regular
350022431,building,yes,regular
350022432,building,yes,regular
350022433,building,yes,regular
350022434,building,yes,regular
350022435,building,yes,regular
350022436,building,yes,regular
350022437,building,yes,regular
350022438,building,yes,regular
350022439,building,yes,regular
350022440,building,yes,regular
350022441,building,yes,regular
350022442,building,yes,regular
350022443,building,yes,regular
350022444,building,yes,regular
350022445,building,yes,regular
350022446,building,yes,regular
350022447,building,yes,regular
350022448,building,yes,regular
350022449,building,yes,regular
350022450,building,yes,regular
350022451,building,yes,regular
350022452,building,yes,regular
350022453,building,yes,regular
350022454,building,yes,regular
350022455,building,yes,regular
350022456,building,yes,regular
350022457,building,yes,regular
350022458,building,yes,regular
350022459,building,yes,regular
350022460,building,yes,regular
350022461,building,yes,regular
350022462,building,yes,regular
350022463,building,yes,regular
350022464,building,yes,regular
350022465,building,yes,regular
350022466,building,yes,regular
350022467,building,yes,regular
350022468,building,yes,regular
350022469,building,yes,regular
350022470,building,yes,regular
350022471,building,yes,regular
350022472,building,yes,regular
350022473,building,yes,regular
350022474,building,yes,regular
350022475,building,yes,regular
350022476,building,yes,regular
350022477,building,yes,regular
350022478,building,yes,regular
350022479,building,yes,regular
350022480,building,yes,regular
350022481,building,yes,regular
350022482,building,yes,regular
350022483,building,yes,regular
350022484,building,yes,regular
350022485,building,yes,regular
350022486,building,yes,regular
350022487,building,yes,regular
350022488,building,yes,regular
350022489,building,yes,regular
350022490,building,yes,regular
350022491,building,yes,regular
350022492,building,yes,regular
350022493,building,yes,regular
350022494,building,yes,regular
350022495,building,yes,regular
350022496,building,yes,regular
350022497,building,yes,regular
350022498,building,yes,regular
350022499,building,yes,regular
350022500,building,yes,regular
350022501,building,yes,regular
350022502,building,yes,regular
350022503,building,yes,regular
350022504,building,yes,regular
350022505,building,yes,regular
350022506,building,yes,regular
350022507,building,yes,regular
350022508,building,yes,regular
350022509,building,yes,regular
350022510,building,yes,regular
350022511,building,yes,regular
350022513,building,yes,regular
350022514,building,yes,regular
350022515,building,yes,regular
350022516,building,yes,regular
350022517,building,yes,regular
350022518,building,yes,regular
350022519,building,yes,regular
350022520,building,yes,regular
350022522,building,yes,regular
350022523,building,yes,regular
350022524,building,yes,regular
350022525,building,yes,regular
350042783,building,yes,regular
350042785,building,yes,regular
350042786,building,yes,regular
350042787,building,yes,regular
350042789,building,yes,regular
350042792,building,yes,regular
350042794,building,yes,regular
350042795,building,yes,regular
350042797,building,yes,regular
350042800,building,yes,regular
350042802,building,yes,regular
350042805,building,yes,regular
350042806,building,yes,regular
350042808,building,yes,regular
350042809,building,yes,regular
350042810,building,yes,regular
350042811,building,yes,regular
350042812,building,yes,regular
350042813,building,yes,regular
350042814,building,yes,regular
350042815,building,yes,regular
350042816,building,yes,regular
350042817,building,yes,regular
350042818,building,yes,regular
350042819,building,yes,regular
350042820,building,yes,regular
350042821,city,New Delhi,addr
350042821,housenumber,"1925,27",addr
350042821,postcode,110055,addr
350042821,street,Rajguru Road,addr
350042821,building,yes,regular
350042821,levels,3,building
350042821,building_1,commercial,regular
350042821,fixme,i am hire ,regular
350042821,name,HOTEL VENUS INTERNATIONAL,regular
350042821,source,bing,regular
350042823,building,yes,regular
350042825,building,yes,regular
350042827,building,yes,regular
350042828,building,yes,regular
350042829,building,yes,regular
350042832,building,yes,regular
350042833,building,yes,regular
350042836,building,yes,regular
350042838,building,yes,regular
350042840,building,yes,regular
350042842,building,yes,regular
350042843,building,yes,regular
350042845,building,yes,regular
350042847,building,yes,regular
350042848,building,yes,regular
350042849,building,yes,regular
350042851,building,yes,regular
350042853,building,yes,regular
350042856,building,yes,regular
350042858,building,yes,regular
350042860,building,yes,regular
350042861,building,yes,regular
350042862,building,yes,regular
350042863,building,yes,regular
350042864,building,yes,regular
350042866,building,yes,regular
350042867,building,yes,regular
350042869,building,yes,regular
350042872,building,yes,regular
350042874,building,yes,regular
350042875,building,yes,regular
350042878,building,yes,regular
350042881,building,yes,regular
350042889,building,yes,regular
350042893,building,yes,regular
350042894,building,yes,regular
350042896,building,yes,regular
350042898,building,yes,regular
350042900,building,yes,regular
350042901,building,yes,regular
350042902,building,yes,regular
350042903,building,yes,regular
350042904,building,yes,regular
350042905,building,yes,regular
350042908,building,yes,regular
350042909,building,yes,regular
350042910,building,yes,regular
350042912,building,yes,regular
350042918,building,yes,regular
350042922,building,yes,regular
350042925,building,yes,regular
350042927,building,yes,regular
350042929,building,yes,regular
350042931,building,yes,regular
350042932,building,yes,regular
350042934,building,yes,regular
350042935,building,yes,regular
350042936,building,yes,regular
350042937,building,yes,regular
350042939,building,yes,regular
350042941,building,yes,regular
350042943,building,yes,regular
350042945,building,yes,regular
350042946,building,yes,regular
350042947,building,yes,regular
350042948,building,yes,regular
350042949,building,yes,regular
350042950,building,yes,regular
350042951,building,yes,regular
350042952,building,yes,regular
350042953,building,yes,regular
350042954,building,yes,regular
350042955,building,yes,regular
350042957,building,yes,regular
350042959,building,yes,regular
350042960,building,yes,regular
350042962,building,yes,regular
350042964,building,yes,regular
350042966,building,yes,regular
350042968,building,yes,regular
350042969,building,yes,regular
350042972,building,yes,regular
350042974,building,yes,regular
350042975,building,yes,regular
350042979,building,yes,regular
350042981,building,yes,regular
350042982,building,yes,regular
350042986,building,yes,regular
350042987,building,yes,regular
350042988,building,yes,regular
350042989,building,yes,regular
350042990,building,yes,regular
350042992,building,yes,regular
350042993,building,yes,regular
350042995,building,yes,regular
350042996,building,yes,regular
350042997,building,yes,regular
350042998,building,yes,regular
350043000,building,yes,regular
350043001,building,yes,regular
350043002,building,yes,regular
350043003,building,yes,regular
350043005,building,yes,regular
350043006,building,yes,regular
350043008,building,yes,regular
350043009,building,yes,regular
350043011,building,yes,regular
350043013,building,yes,regular
350043014,building,yes,regular
350043015,building,yes,regular
350043016,building,yes,regular
350043018,building,yes,regular
350043019,building,yes,regular
350043025,building,yes,regular
350043026,building,yes,regular
350043027,building,yes,regular
350043030,building,yes,regular
350043032,building,yes,regular
350043034,building,yes,regular
350043035,building,yes,regular
350043036,building,yes,regular
350043037,building,yes,regular
350043038,building,yes,regular
350043039,building,yes,regular
350043040,building,yes,regular
350043042,building,yes,regular
350043044,building,yes,regular
350043046,building,yes,regular
350043047,building,yes,regular
350043048,building,yes,regular
350043049,building,yes,regular
350043051,building,yes,regular
350043053,building,yes,regular
350043055,building,yes,regular
350043056,building,yes,regular
350043057,building,yes,regular
350043058,building,yes,regular
350043059,building,yes,regular
350043062,building,yes,regular
350043063,building,yes,regular
350043064,building,yes,regular
350043066,building,yes,regular
350043067,building,yes,regular
350043068,building,yes,regular
350043069,building,yes,regular
350043070,building,yes,regular
350043071,building,yes,regular
350043073,building,yes,regular
350043075,building,yes,regular
350043077,building,yes,regular
350043078,building,yes,regular
350043079,building,yes,regular
350043083,building,yes,regular
350043085,building,yes,regular
350043086,building,yes,regular
350043087,building,yes,regular
350043088,building,yes,regular
350043089,building,yes,regular
350043090,building,yes,regular
350043091,building,yes,regular
350043092,building,yes,regular
350043093,building,yes,regular
350043094,building,yes,regular
350043095,building,yes,regular
350043096,building,yes,regular
350043097,building,yes,regular
350043098,building,yes,regular
350043099,building,yes,regular
350043100,building,yes,regular
350043101,building,yes,regular
350043102,building,yes,regular
350043103,building,yes,regular
350043104,building,yes,regular
350043105,building,yes,regular
350043106,building,yes,regular
350043107,building,yes,regular
350043108,building,yes,regular
350043109,building,yes,regular
350043110,building,yes,regular
350043112,building,yes,regular
350043113,building,yes,regular
350043114,building,yes,regular
350043115,building,yes,regular
350043116,building,yes,regular
350043117,building,yes,regular
350043118,building,yes,regular
350043119,building,yes,regular
350043120,building,yes,regular
350043121,building,yes,regular
350043122,building,yes,regular
350043123,building,yes,regular
350043124,building,yes,regular
350043125,building,yes,regular
350043126,building,yes,regular
350043127,building,yes,regular
350043128,building,yes,regular
350043129,building,yes,regular
350043130,building,yes,regular
350043131,building,yes,regular
350043133,building,yes,regular
350043135,building,yes,regular
350043136,building,yes,regular
350043138,building,yes,regular
350043139,building,yes,regular
350043140,building,yes,regular
350043144,building,yes,regular
350043145,building,yes,regular
350043146,building,yes,regular
350043147,building,yes,regular
350043149,building,yes,regular
350043152,building,yes,regular
350043153,building,yes,regular
350043155,building,yes,regular
350043157,building,yes,regular
350043158,building,yes,regular
350043159,building,yes,regular
350043160,building,yes,regular
350043162,building,yes,regular
350043164,building,yes,regular
350043166,building,yes,regular
350043167,building,yes,regular
350043168,building,yes,regular
350043171,building,yes,regular
350043174,building,yes,regular
350043176,building,yes,regular
350043177,building,yes,regular
350043178,building,yes,regular
350043179,building,yes,regular
350043181,building,yes,regular
350043182,building,yes,regular
350043183,building,yes,regular
350043184,building,yes,regular
350043190,building,yes,regular
350043191,building,yes,regular
350043192,building,yes,regular
350043193,building,yes,regular
350043194,building,yes,regular
350043196,building,yes,regular
350043197,building,yes,regular
350043198,building,yes,regular
350043200,building,yes,regular
350043202,building,yes,regular
350043204,building,yes,regular
350043206,building,yes,regular
350043208,building,yes,regular
350043209,building,yes,regular
350043211,building,yes,regular
350043212,building,yes,regular
350043213,building,yes,regular
350043215,building,yes,regular
350043218,building,yes,regular
350043222,building,yes,regular
350043223,building,yes,regular
350043226,building,yes,regular
350043227,building,yes,regular
350043228,building,yes,regular
350043233,building,yes,regular
350043234,building,yes,regular
350043235,building,yes,regular
350043236,building,yes,regular
350043237,building,yes,regular
350043239,building,yes,regular
350043240,building,yes,regular
350043242,building,yes,regular
350043244,building,yes,regular
350043246,building,yes,regular
350043247,building,yes,regular
350043248,building,yes,regular
350043249,building,yes,regular
350043250,building,yes,regular
350043251,building,yes,regular
350043252,building,yes,regular
350043253,building,yes,regular
350043254,building,yes,regular
350043255,building,yes,regular
350043256,building,yes,regular
350043257,building,yes,regular
350043258,building,yes,regular
350043259,building,yes,regular
350043260,building,yes,regular
350043261,building,yes,regular
350043262,building,yes,regular
350043263,building,yes,regular
350043264,building,yes,regular
350043265,building,yes,regular
350043266,building,yes,regular
350043267,building,yes,regular
350043268,building,yes,regular
350043269,building,yes,regular
350043270,building,yes,regular
350043271,building,yes,regular
350043272,building,yes,regular
350043273,building,yes,regular
350043274,building,yes,regular
350043275,building,yes,regular
350043276,building,yes,regular
350043277,building,yes,regular
350043278,building,yes,regular
350044944,building,yes,regular
350044945,building,yes,regular
350044946,building,yes,regular
350044947,building,yes,regular
350044948,building,yes,regular
350044949,building,yes,regular
350044950,building,yes,regular
350044951,building,yes,regular
350044952,building,yes,regular
350044953,building,yes,regular
350044954,building,yes,regular
350044955,building,yes,regular
350044956,building,yes,regular
350044957,building,yes,regular
350044958,building,yes,regular
350044960,building,yes,regular
350044961,building,yes,regular
350044962,building,yes,regular
350044963,building,yes,regular
350044964,building,yes,regular
350044965,building,yes,regular
350044966,building,yes,regular
350044967,building,yes,regular
350044968,building,yes,regular
350044970,building,yes,regular
350044971,building,yes,regular
350044972,building,yes,regular
350044973,building,yes,regular
350044974,building,yes,regular
350044975,building,yes,regular
350044976,building,yes,regular
350044977,building,yes,regular
350044978,building,yes,regular
350044979,building,yes,regular
350044980,building,yes,regular
350044981,building,yes,regular
350044982,building,yes,regular
350044983,building,yes,regular
350044984,building,yes,regular
350044985,building,yes,regular
350044986,building,yes,regular
350044987,building,yes,regular
350044988,building,yes,regular
350044989,building,yes,regular
350044990,building,yes,regular
350044991,building,yes,regular
350044992,building,yes,regular
350044993,building,yes,regular
350044995,building,yes,regular
350044996,building,yes,regular
350044997,building,yes,regular
350044998,building,yes,regular
350044999,building,yes,regular
350045000,building,yes,regular
350045001,building,yes,regular
350045002,building,yes,regular
350045003,building,yes,regular
350045004,building,yes,regular
350045005,building,yes,regular
350045006,building,yes,regular
350045007,building,yes,regular
350045008,building,yes,regular
350045009,building,yes,regular
350045010,building,yes,regular
350045011,building,yes,regular
350045012,building,yes,regular
350045013,building,yes,regular
350045014,building,yes,regular
350045015,building,yes,regular
350045016,building,yes,regular
350045017,building,yes,regular
350045018,building,yes,regular
350045019,building,yes,regular
350045020,building,yes,regular
350045021,building,yes,regular
350045022,building,yes,regular
350045023,building,yes,regular
350045024,building,yes,regular
350045026,building,yes,regular
350045027,building,yes,regular
350045028,building,yes,regular
350045029,building,yes,regular
350045030,building,yes,regular
350045031,building,yes,regular
350045032,building,yes,regular
350045033,building,yes,regular
350045034,building,yes,regular
350045035,building,yes,regular
350045036,building,yes,regular
350045037,building,yes,regular
350045038,building,yes,regular
350045039,building,yes,regular
350045040,building,yes,regular
350045042,building,yes,regular
350045043,building,yes,regular
350045044,building,yes,regular
350045045,building,yes,regular
350045046,building,yes,regular
350045047,building,yes,regular
350045048,building,yes,regular
350045049,building,yes,regular
350045050,building,yes,regular
350045051,building,yes,regular
350045052,building,yes,regular
350045053,building,yes,regular
350045055,building,yes,regular
350045056,building,yes,regular
350045057,building,yes,regular
350045058,building,yes,regular
350045059,building,yes,regular
350045060,building,yes,regular
350045062,building,yes,regular
350045063,building,yes,regular
350045064,building,yes,regular
350045065,building,yes,regular
350045068,building,yes,regular
350045069,building,yes,regular
350045070,building,yes,regular
350045071,building,yes,regular
350045072,building,yes,regular
350045074,building,yes,regular
350045075,building,yes,regular
350045076,building,yes,regular
350045077,building,yes,regular
350045078,building,yes,regular
350045079,building,yes,regular
350045080,building,yes,regular
350045081,building,yes,regular
350045082,building,yes,regular
350045083,building,yes,regular
350045084,building,yes,regular
350045086,building,yes,regular
350045087,building,yes,regular
350045088,building,yes,regular
350045089,building,yes,regular
350045090,building,yes,regular
350045091,building,yes,regular
350045092,building,yes,regular
350045093,building,yes,regular
350045094,building,yes,regular
350045095,building,yes,regular
350045096,building,yes,regular
350045098,building,yes,regular
350045099,building,yes,regular
350045100,building,yes,regular
350045101,building,yes,regular
350045102,building,yes,regular
350045103,building,yes,regular
350045104,building,yes,regular
350045105,building,yes,regular
350045106,building,yes,regular
350045107,building,yes,regular
350045108,building,yes,regular
350045109,building,yes,regular
350045110,building,yes,regular
350045111,building,yes,regular
350045113,building,yes,regular
350045114,building,yes,regular
350045115,building,yes,regular
350045116,building,yes,regular
350045117,building,yes,regular
350045118,building,yes,regular
350045119,building,yes,regular
350045120,building,yes,regular
350045121,building,yes,regular
350045122,building,yes,regular
350045123,building,yes,regular
350045124,building,yes,regular
350045125,building,yes,regular
350045126,building,yes,regular
350045127,building,yes,regular
350045128,building,yes,regular
350045129,building,yes,regular
350045130,building,yes,regular
350045131,building,yes,regular
350045132,building,yes,regular
350045133,building,yes,regular
350045134,building,yes,regular
350045135,building,yes,regular
350045136,building,yes,regular
350045137,building,yes,regular
350045138,building,yes,regular
350045139,building,yes,regular
350045141,building,yes,regular
350045142,building,yes,regular
350045143,building,yes,regular
350045144,building,yes,regular
350045145,building,yes,regular
350045146,building,yes,regular
350045149,building,yes,regular
350045150,building,yes,regular
350045152,building,yes,regular
350045153,building,yes,regular
350045154,building,yes,regular
350045156,building,yes,regular
350045157,building,yes,regular
350045158,building,yes,regular
350045159,building,yes,regular
350045160,building,yes,regular
350045161,building,yes,regular
350045162,building,yes,regular
350045163,building,yes,regular
350045164,building,yes,regular
350045165,building,yes,regular
350045166,building,yes,regular
350045167,building,yes,regular
350045168,building,yes,regular
350045169,building,yes,regular
350045170,building,yes,regular
350045171,building,yes,regular
350045172,building,yes,regular
350045173,building,yes,regular
350045174,building,yes,regular
350045175,building,yes,regular
350045176,building,yes,regular
350045177,building,yes,regular
350045178,building,yes,regular
350045179,building,yes,regular
350045180,building,yes,regular
350045183,building,yes,regular
350045184,building,yes,regular
350045185,building,yes,regular
350045186,building,yes,regular
350045187,building,yes,regular
350045188,building,yes,regular
